항목 / 시점,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507,202508,202509,202510,202511,202512
재생유_생산자물가지수(품목별),120.99,116.46,117.37,116.46,117.62,107.16,106.57,107.12,106.29,108.46,107.52,106.9,110.26,111.15,105.34,101.51,93.45,94.01,96.08,95.32,97.43,97.43,99.0,99.0,105.06,111.78,126.1,129.17,134.66,129.43,125.94,126.81,130.16,138.07,147.52,157.06,157.02,152.15,161.91,161.49,164.29,168.88,166.85,166.85,163.74,169.49,166.36,165.84,166.87,162.26,157.76,155.92,155.99,156.11,147.88,144.0,143.53,156.14,159.29,152.56,152.56,147.3,137.3,131.0,136.18,128.35,129.23,131.23,136.1,132.04,148.59,165.7,174.18,175.48,163.31,164.04,161.99,160.35,156.21,143.12,148.25,151.58,150.51,154.78
솔벤트_생산자물가지수(품목별),,,,,,,,,,,,,,,,,,,,,,,,100.0,101.3,105.02,112.39,116.71,116.08,118.94,124.0,124.69,127.11,130.66,140.69,141.95,137.0,136.83,151.6,169.49,166.61,168.48,167.83,154.91,155.97,156.37,157.39,142.55,141.69,145.57,142.51,142.74,136.91,128.12,133.43,143.52,149.71,147.9,141.88,141.92,143.75,145.58,147.63,150.46,144.74,146.65,148.45,140.59,133.84,138.09,138.87,139.95,144.51,143.97,140.99,131.89,126.04,128.42,126.64,127.73,130.6,130.0,125.21,118.76
에틸렌_생산자물가지수(품목별),123.66,131.59,132.6,133.86,134.2,122.79,115.51,124.56,122.38,110.01,107.26,109.95,111.64,110.7,101.16,74.45,74.49,90.44,101.59,104.75,104.81,107.46,106.97,111.53,120.03,118.74,131.79,141.93,139.69,132.3,131.91,135.32,137.48,148.22,164.85,158.97,148.63,156.23,183.51,202.34,191.47,175.84,156.61,150.44,152.45,152.92,146.71,144.43,132.11,144.43,154.94,155.32,148.46,128.87,121.26,131.98,141.93,149.66,145.53,142.91,146.17,155.41,156.92,158.56,151.31,147.78,149.27,150.51,145.63,142.8,150.73,155.54,154.5,157.69,159.15,150.03,139.63,137.7,141.6,144.45,144.82,138.97,135.2,136.55
프로필렌_생산자물가지수(품목별),116.82,115.74,111.98,112.58,112.81,114.09,117.9,124.74,117.71,117.79,115.84,110.0,108.85,109.46,102.83,95.17,82.01,87.78,94.05,100.13,104.05,105.3,104.82,105.56,111.26,114.32,122.03,134.13,130.48,128.05,123.74,127.83,128.38,131.38,139.87,134.62,134.88,145.46,159.41,171.17,161.47,154.82,145.18,141.27,141.66,146.16,141.54,138.56,133.14,137.15,142.68,138.71,134.68,121.25,110.83,126.01,132.16,140.35,139.93,139.03,137.63,136.39,137.32,140.25,144.37,147.93,147.72,148.18,143.3,144.04,144.45,145.72,146.54,152.63,151.87,147.61,139.93,135.01,133.92,135.21,137.17,135.55,133.97,134.47
부타디엔_생산자물가지수(품목별),148.76,150.83,139.92,126.33,131.71,140.7,144.67,152.67,153.38,154.84,137.16,129.03,129.24,117.87,106.05,71.68,61.36,50.03,55.81,73.89,96.12,118.96,161.84,157.15,125.97,120.69,146.19,137.82,138.3,154.24,179.9,200.37,171.65,135.3,110.62,96.42,109.11,137.49,178.96,205.7,217.71,232.59,215.56,171.81,153.62,141.33,128.26,124.37,132.34,175.47,175.39,161.92,134.98,104.63,102.29,118.69,154.8,163.4,153.09,144.7,162.85,182.29,214.88,230.96,221.45,239.25,249.13,240.53,243.53,245.89,209.21,198.47,223.64,229.11,223.36,193.09,175.23,166.28,163.52,167.57,166.91,156.55,144.25,157.55
벤젠_생산자물가지수(품목별),113.96,115.05,117.69,124.5,128.51,129.69,135.98,138.16,144.47,142.43,134.67,145.12,149.43,143.25,114.9,78.38,76.01,83.77,88.59,90.21,88.95,86.02,94.88,105.6,122.76,138.98,152.99,171.14,184.02,182.54,195.88,197.88,196.88,197.73,197.75,194.18,202.72,216.14,241.65,249.71,265.07,290.95,271.01,232.93,221.68,219.26,198.89,183.13,190.42,206.3,213.04,219.63,210.34,184.72,179.83,192.6,214.85,218.31,205.36,199.28,208.61,226.74,235.47,246.91,248.86,246.43,243.72,237.52,227.44,221.98,220.3,224.39,225.09,229.35,217.97,195.69,178.59,173.79,175.18,178.77,177.6,172.67,170.31,170.11
톨루엔(메틸벤젠)_생산자물가지수(품목별),108.37,104.94,109.86,120.51,123.0,118.6,119.07,124.01,125.39,126.7,121.71,123.45,127.22,126.52,117.17,93.96,78.27,89.89,96.48,94.81,93.2,92.48,91.62,98.37,103.62,124.01,148.95,153.64,156.66,162.35,166.49,171.21,173.73,180.36,192.28,182.98,173.82,186.73,218.04,247.35,258.33,276.08,286.99,261.42,251.99,255.77,244.99,219.71,198.88,211.49,223.64,232.8,232.5,206.66,213.4,231.57,247.26,239.4,226.96,218.39,217.45,225.53,232.0,240.43,243.53,241.76,242.22,238.72,216.12,200.88,202.43,205.5,218.06,222.91,214.91,197.16,183.12,184.15,185.09,184.99,186.08,184.4,188.36,188.51
자일렌(크실렌)_생산자물가지수(품목별),148.64,150.14,151.07,147.56,141.61,136.66,139.39,137.92,138.16,135.08,134.27,136.26,134.07,127.58,111.21,86.67,87.82,92.34,94.66,94.8,94.26,91.75,90.13,94.71,110.89,125.18,131.88,145.21,148.21,149.76,157.41,158.02,156.21,161.77,161.45,152.71,172.51,190.78,212.47,226.79,245.77,272.48,241.03,227.43,231.58,235.87,222.57,205.67,205.81,206.31,216.1,228.73,216.32,203.2,207.32,222.53,238.33,226.44,212.13,202.3,208.85,212.56,217.29,226.56,225.97,228.15,222.43,207.86,181.04,181.52,181.71,183.75,194.54,197.72,186.56,170.83,172.05,174.91,175.74,171.26,170.34,169.33,174.67,178.31
옥탄올_생산자물가지수(품목별),113.77,113.56,113.86,115.0,116.07,116.87,110.98,110.78,110.91,109.56,107.75,104.93,101.98,102.7,102.5,96.54,85.5,89.77,95.58,99.68,100.05,102.24,102.76,120.71,130.18,134.22,153.41,181.29,181.29,183.48,183.48,186.81,200.58,195.2,184.85,177.36,170.29,173.04,180.81,188.98,190.19,185.3,171.24,144.54,144.07,149.49,152.48,149.27,149.27,149.27,149.7,145.45,146.87,147.72,142.37,140.21,152.99,164.96,165.03,160.26,166.0,182.09,182.68,177.6,171.38,161.56,165.42,156.46,147.79,136.09,142.31,145.9,133.53,133.12,131.91,131.91,130.26,129.81,129.81,129.4,129.81,128.98,128.39,128.39
에틸렌글리콜_생산자물가지수(품목별),129.0,125.13,126.42,125.22,120.14,116.38,113.77,117.45,123.33,121.21,114.62,119.54,122.77,118.47,101.59,85.86,90.57,91.7,91.59,96.89,102.04,98.33,98.28,101.91,114.38,132.75,150.81,137.55,131.51,131.16,134.15,138.2,143.2,153.95,157.69,141.29,146.11,147.85,154.19,148.9,149.23,147.12,136.96,125.92,129.3,132.66,123.5,115.65,121.03,124.75,127.52,127.71,127.27,115.87,116.47,118.92,117.14,119.92,119.14,121.96,132.09,135.8,132.58,132.03,131.83,134.14,137.78,136.11,132.68,135.99,135.88,137.75,137.01,136.52,135.13,131.23,130.95,130.23,130.85,132.39,131.39,130.02,128.3,125.75
폴리프로필렌글리콜_생산자물가지수(품목별),98.13,101.32,100.13,100.05,99.97,99.27,99.19,99.26,99.63,99.24,98.72,98.0,97.46,97.17,96.44,94.6,93.99,93.21,93.64,95.29,102.67,109.62,112.5,113.41,114.44,115.61,121.03,124.64,126.35,123.35,123.29,122.69,122.8,127.87,128.21,127.92,120.49,122.52,122.33,120.82,119.19,117.36,116.17,115.13,114.73,116.36,115.34,115.39,112.34,113.12,113.99,113.69,114.03,112.25,111.13,110.58,114.03,109.04,108.04,107.58,107.02,106.73,107.46,106.15,107.31,110.96,110.4,109.51,108.91,106.84,105.83,105.67,105.74,105.4,103.91,104.01,102.95,102.88,103.99,101.57,103.59,103.0,102.66,103.12
페놀_생산자물가지수(품목별),120.85,122.73,142.4,135.7,135.77,129.56,125.89,128.21,130.59,128.96,117.31,115.72,118.27,124.38,113.42,94.17,96.26,102.16,95.8,87.32,85.93,86.15,92.39,103.75,103.91,116.4,136.13,145.76,158.74,155.9,161.58,164.35,164.74,170.11,171.89,170.51,188.36,200.82,206.79,205.18,203.5,208.95,197.3,182.36,189.72,198.0,175.02,150.19,146.93,149.65,160.9,159.13,158.92,140.85,135.79,144.83,159.11,162.06,152.43,144.3,143.75,153.17,157.82,161.53,165.96,171.04,173.41,170.2,169.44,161.8,160.19,158.76,158.7,160.7,159.95,150.73,141.33,130.8,127.96,131.28,132.9,134.37,136.12,135.96
스티렌모노머_생산자물가지수(품목별),131.31,131.38,137.7,141.66,142.87,143.58,142.88,142.29,141.76,133.4,119.64,117.94,120.15,115.99,102.39,87.61,85.27,89.2,92.17,90.96,90.12,95.3,111.66,119.18,116.5,134.18,151.89,156.86,162.95,159.97,160.03,158.65,158.88,166.05,162.37,152.21,157.15,167.83,187.24,194.53,197.45,206.28,197.46,180.91,177.82,177.96,162.6,157.25,162.66,166.75,169.03,170.43,167.36,153.05,150.9,158.51,173.18,175.77,168.62,163.73,165.68,174.75,182.43,189.86,191.51,191.17,189.98,186.77,180.55,179.22,177.57,179.76,181.56,184.52,179.96,170.75,159.32,155.55,156.95,156.93,153.14,148.61,148.54,151.18
디니트로톨루엔_생산자물가지수(품목별),122.27,99.85,102.53,102.53,114.13,114.13,105.86,107.07,111.36,113.54,110.9,108.45,110.27,104.95,104.95,88.36,74.97,73.52,78.07,80.62,86.99,128.89,141.06,127.34,108.57,95.66,115.07,161.55,147.73,140.91,140.91,130.48,136.04,143.17,156.43,165.89,164.36,172.4,189.35,205.27,217.48,224.75,217.88,218.09,204.41,203.17,206.64,202.48,182.8,182.58,181.62,183.55,160.42,154.03,144.02,144.89,153.28,161.3,159.17,156.7,152.16,150.78,151.83,151.37,158.49,156.01,158.41,158.41,151.73,139.04,141.17,154.65,146.64,149.47,150.55,141.1,130.46,127.63,130.32,128.14,133.54,136.0,136.76,145.53
무수프탈산_생산자물가지수(품목별),132.74,127.91,123.0,128.44,130.77,131.44,124.51,122.87,126.66,122.44,121.66,118.88,120.7,121.45,117.84,103.96,96.03,87.5,94.92,89.08,89.08,88.61,92.98,97.85,101.98,101.45,108.9,110.08,106.52,105.99,105.05,106.58,109.3,117.84,121.83,121.07,118.75,119.05,137.14,153.98,150.01,153.69,154.16,149.38,151.22,158.47,162.16,158.47,150.53,147.04,150.21,153.26,151.43,148.82,138.98,138.19,141.61,149.61,144.76,128.42,135.73,133.75,135.97,143.46,150.87,150.71,153.72,150.57,139.62,139.07,141.98,139.64,140.56,143.89,143.66,142.32,137.95,134.19,130.06,125.66,124.57,124.96,128.3,124.36
테레프탈산_생산자물가지수(품목별),159.08,166.38,168.07,168.78,167.58,158.04,156.38,143.73,137.5,132.17,128.45,130.03,130.09,121.31,113.77,89.68,93.04,95.96,94.44,94.99,93.7,89.74,89.74,93.54,107.23,122.15,131.99,130.03,135.94,136.1,147.69,149.18,144.47,155.68,151.66,141.76,161.67,176.7,199.58,200.29,214.65,231.06,205.47,197.48,207.06,204.46,185.73,167.69,168.01,176.06,187.49,202.4,186.74,176.48,180.17,186.96,194.67,184.73,178.2,173.94,182.12,184.29,184.31,191.61,187.54,191.91,190.34,176.06,155.14,161.22,156.22,157.61,164.14,169.87,164.81,150.66,153.53,158.22,155.61,156.73,153.23,152.2,161.71,166.77
메틸메타크릴레이트_생산자물가지수(품목별),162.73,156.65,150.17,144.25,141.15,137.79,131.71,122.46,119.75,112.57,108.48,107.33,105.25,104.68,105.32,100.87,95.73,95.71,93.95,94.72,95.32,100.08,103.24,105.15,113.73,118.62,128.06,139.53,139.92,139.84,139.84,141.44,141.92,142.47,142.47,142.47,142.47,142.47,146.32,146.32,148.16,148.16,147.25,136.62,144.42,144.42,144.42,142.14,139.79,137.36,137.36,138.59,139.79,139.07,135.99,135.99,135.99,135.99,135.99,135.99,139.74,146.75,150.12,159.61,165.88,172.1,180.35,182.48,185.67,180.53,170.94,163.42,158.35,157.41,156.44,153.19,149.12,144.63,139.36,134.1,130.05,126.29,125.34,125.34
메틸티셔리부틸에테르_생산자물가지수(품목별),115.44,116.31,124.67,140.18,155.08,139.78,125.1,138.44,140.55,156.36,156.36,155.01,143.49,143.32,133.58,85.16,57.56,78.28,105.97,94.09,94.19,90.33,85.47,88.54,98.13,114.32,131.09,133.55,137.03,147.29,152.4,159.17,151.33,155.01,177.52,175.97,176.21,196.79,229.67,248.67,249.72,280.04,281.83,251.7,233.9,228.66,234.11,217.95,199.82,204.59,216.93,228.72,224.75,206.81,211.74,213.0,223.22,240.07,222.46,206.68,195.23,198.54,207.11,217.14,236.44,209.7,198.41,191.16,179.52,170.45,179.96,175.57,174.66,180.22,176.96,167.97,154.52,149.06,155.34,153.03,154.92,157.5,158.61,157.8
아크릴로니트릴_생산자물가지수(품목별),109.72,111.75,122.78,134.94,152.05,164.93,160.83,152.37,131.9,134.61,131.89,127.86,114.68,119.53,115.87,109.87,109.87,79.29,77.03,75.85,88.23,94.41,100.15,115.22,133.52,136.98,175.69,235.14,214.16,201.34,188.82,188.82,186.88,188.99,188.99,192.24,192.24,166.69,158.22,159.95,163.19,166.86,161.32,154.08,145.68,148.33,144.72,143.23,130.2,126.6,138.79,131.18,131.76,110.33,94.9,100.3,106.31,103.71,110.56,110.03,121.5,119.2,120.55,125.56,128.96,129.37,126.74,121.67,113.1,114.84,121.26,121.26,127.27,130.9,136.31,127.37,118.51,107.98,110.7,106.71,107.12,111.05,113.22,110.58
메틸렌디이소시아네이트_생산자물가지수(품목별),103.41,101.57,101.57,103.59,106.19,105.22,103.59,103.59,103.59,102.24,102.24,101.38,97.61,97.61,96.65,95.21,94.27,94.27,92.77,93.79,95.72,103.56,119.27,119.27,125.13,125.13,132.93,138.82,138.82,133.93,135.86,135.86,139.8,139.8,145.64,145.64,145.64,145.64,140.73,132.9,132.9,124.9,117.05,107.09,103.17,89.18,82.96,87.44,111.29,111.29,111.29,111.29,111.29,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,107.38,107.38,107.38,107.38,107.38,109.42,109.42,109.42,109.42,111.43,113.4,113.4,111.43,111.43,109.47,109.47,109.47,109.47,109.47
톨루엔디이소시아네이트_생산자물가지수(품목별),101.6,96.11,93.23,98.26,98.26,101.1,98.26,98.26,101.1,101.1,101.1,94.29,94.29,94.29,88.89,88.89,78.1,81.05,81.05,88.89,103.88,139.05,136.1,125.52,108.29,116.11,123.33,141.43,133.34,116.11,113.31,113.31,113.31,131.65,131.53,131.55,130.2,136.62,153.59,145.63,160.29,153.92,153.92,141.72,141.72,141.72,145.96,141.72,141.72,155.96,159.79,161.35,151.48,143.96,136.65,134.58,138.49,138.22,133.36,129.42,129.5,131.3,133.51,133.87,132.29,127.88,126.94,123.49,124.0,124.02,126.43,127.65,128.33,129.56,127.55,122.07,118.01,111.3,110.95,112.36,109.34,111.74,111.44,113.43
카프로락탐_생산자물가지수(품목별),115.08,115.08,115.08,115.08,115.08,115.08,115.08,117.19,117.19,108.99,108.99,108.99,108.99,108.99,105.47,105.47,105.47,105.47,105.47,105.47,83.2,83.2,83.2,99.61,99.61,99.61,99.61,129.01,132.1,131.63,135.0,136.13,137.98,143.26,148.16,139.14,140.93,144.37,162.25,161.24,158.31,159.8,159.63,147.07,144.01,143.31,135.65,120.68,116.48,123.44,129.02,128.04,126.93,118.5,110.87,120.29,123.9,127.62,122.2,123.43,125.22,130.56,132.4,133.66,132.12,134.46,134.39,129.28,123.89,125.44,115.99,119.07,119.07,116.25,114.85,114.85,89.23,87.48,85.23,84.67,83.94,81.44,80.99,89.77
아세톤_생산자물가지수(품목별),65.83,60.82,63.36,59.11,54.4,56.0,55.05,57.0,63.3,70.48,73.51,77.29,78.42,82.02,82.12,75.44,85.84,123.26,133.16,113.52,94.72,102.1,109.74,119.65,122.22,110.68,131.11,145.81,143.66,120.58,106.45,91.1,102.99,108.27,106.54,102.31,97.05,100.3,103.83,107.85,106.33,105.62,109.61,100.92,99.94,103.73,102.84,96.88,96.0,94.18,105.75,115.01,119.51,114.79,99.47,104.26,122.05,124.46,132.72,120.34,117.55,124.41,126.93,137.02,141.65,148.55,146.1,140.11,125.35,107.56,108.59,113.43,111.6,109.83,107.16,103.66,98.38,93.89,89.08,85.8,84.26,81.4,80.14,78.61
가소제_생산자물가지수(품목별),118.65,117.85,116.27,117.53,113.27,112.88,111.91,107.91,109.88,109.88,109.47,109.06,106.25,104.79,103.19,99.74,100.12,96.33,96.32,97.26,97.08,96.52,98.46,103.94,110.33,116.19,125.48,140.4,142.25,143.06,144.34,152.41,160.56,163.49,163.5,163.53,155.06,158.09,161.62,167.29,167.06,167.06,164.84,158.44,155.02,154.45,154.45,154.45,153.32,147.95,148.53,143.68,142.68,142.12,142.03,139.31,140.55,146.87,146.63,148.43,149.25,155.84,157.22,158.75,159.46,158.7,156.27,153.48,151.37,149.51,149.72,147.15,130.77,131.66,131.3,129.57,127.31,126.92,124.43,123.06,123.53,122.8,121.78,125.08
비스페놀에이_생산자물가지수(품목별),98.17,99.72,105.09,104.18,104.15,96.97,89.26,87.22,84.96,86.73,85.04,86.56,91.37,99.44,94.7,80.1,80.98,96.03,96.88,86.62,95.97,104.88,123.72,149.31,143.65,160.85,206.88,241.92,243.76,222.34,219.78,243.06,263.28,244.45,196.51,169.6,172.79,183.56,182.88,175.76,174.37,164.48,148.59,133.55,142.53,149.18,132.94,113.82,104.46,108.5,112.0,111.02,113.98,103.95,99.81,105.44,113.19,116.45,110.21,108.37,109.15,109.45,110.56,114.71,116.76,119.6,120.52,118.16,115.22,114.96,114.63,114.83,116.33,117.2,117.67,115.98,108.79,103.98,102.66,101.85,101.26,102.75,103.58,102.88
ECH(에피클로로히드린)_생산자물가지수(품목별),,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.6,100.6,100.6,158.89,158.89,158.89,172.39,172.39,172.39,193.2,193.2,193.2,193.2,193.2,193.2,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,251.74,256.95,256.95,256.95,256.95,264.4,279.31,294.18,312.06,312.06,312.06
수소_생산자물가지수(품목별),123.56,121.98,124.49,119.73,123.67,123.67,123.67,116.3,113.84,113.51,114.54,117.19,117.67,116.17,113.24,99.29,90.33,90.98,88.01,89.26,90.4,98.7,101.65,104.32,99.84,103.01,104.57,114.12,112.52,113.39,116.63,122.62,124.35,130.7,137.42,138.33,145.96,144.98,146.13,169.37,170.12,169.7,179.06,178.95,185.29,181.93,175.9,178.54,176.72,177.56,178.13,167.92,163.19,161.29,157.22,153.53,153.74,158.26,154.7,159.9,166.97,163.67,162.14,159.69,155.69,153.94,158.52,159.72,158.48,155.82,156.62,127.04,125.78,126.77,128.41,130.93,125.85,122.56,115.9,117.97,119.94,120.34,121.07,120.17
질소_생산자물가지수(품목별),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.23,101.23,101.23,101.92,101.92,101.92,101.92,103.64,107.16,107.51,113.4,113.96,113.96,115.39,115.39,116.26,118.76,119.11,119.81,119.81,119.81,119.81,122.84,124.25,124.25,124.95,124.25,124.6,124.95,124.95,125.3,125.3,125.3,125.3,128.43,128.43,128.43,128.43,129.84,129.84,129.84,129.84,131.58,131.58,131.58,131.58
산소_생산자물가지수(품목별),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.23,101.23,103.67,104.05,104.05,104.05,104.05,104.62,111.68,112.47,110.27,110.27,110.27,110.64,110.64,111.01,112.14,112.51,112.51,112.51,113.59,114.65,118.85,119.37,119.37,119.55,119.37,119.37,119.37,119.37,120.73,120.73,123.39,123.39,128.02,128.02,128.02,128.02,128.84,128.84,128.84,131.46,132.29,132.29,132.29,132.29
이산화탄소_생산자물가지수(품목별),90.15,90.35,90.35,90.35,90.35,90.35,90.35,90.35,90.35,90.35,90.35,90.35,90.35,90.53,90.53,93.2,98.92,103.72,103.92,104.37,105.46,106.33,106.33,106.33,107.52,107.52,107.52,107.52,107.52,108.58,109.61,109.74,109.96,109.51,109.2,108.96,109.01,109.51,109.51,117.6,118.66,119.82,119.79,120.0,119.71,122.34,122.64,124.49,124.49,125.92,126.38,127.91,127.66,128.19,128.08,128.1,128.21,126.76,125.86,125.36,125.02,124.77,124.28,120.97,121.05,121.65,121.54,120.9,119.76,117.83,117.76,117.41,115.78,115.32,113.83,112.46,112.68,112.98,110.42,110.62,109.58,109.3,107.98,107.64
아르곤가스_생산자물가지수(품목별),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.17,100.17,101.4,101.4,103.45,103.81,103.81,103.81,103.81,103.95,109.48,109.48,109.84,109.84,109.84,109.84,109.84,109.84,110.97,111.51,111.51,111.51,111.55,112.5,116.0,116.0,116.0,116.27,116.27,116.66,116.62,116.62,117.1,117.1,119.15,119.15,122.56,122.56,122.99,122.99,122.99,122.99,123.63,123.63,124.67,124.67,124.67,124.67
가성소다_생산자물가지수(품목별),109.63,108.96,108.92,109.33,109.17,109.01,109.01,107.04,106.84,107.48,106.52,104.95,102.38,102.78,101.83,101.04,101.04,101.04,99.1,98.05,98.05,98.05,98.58,98.05,98.05,99.1,100.12,102.1,103.06,104.0,107.28,109.35,113.12,115.29,123.4,125.68,128.03,128.89,129.31,134.3,137.77,140.15,140.5,140.15,139.79,140.5,145.52,147.46,151.44,146.68,153.3,150.32,150.32,149.55,148.01,146.43,146.43,148.01,147.61,146.97,146.97,146.97,146.97,151.41,155.82,155.82,155.82,155.82,155.82,165.15,171.63,173.44,175.57,177.86,179.34,181.45,181.78,181.78,181.97,182.55,182.82,183.24,183.24,183.24
카본블랙_생산자물가지수(품목별),120.92,121.37,115.48,115.49,121.35,121.09,122.98,123.85,123.85,120.18,117.76,115.77,105.94,107.71,113.29,115.58,102.9,99.68,84.34,85.69,92.08,98.28,97.49,97.02,101.98,103.53,107.44,108.6,114.88,115.36,115.36,116.99,120.6,119.49,122.09,121.99,119.73,119.69,121.25,129.92,146.2,164.98,184.13,198.04,195.5,184.44,166.97,161.71,147.69,147.69,146.91,141.67,141.67,141.04,138.97,141.01,143.44,149.52,150.94,149.82,149.16,149.7,148.16,151.74,154.72,155.84,159.68,157.93,153.57,151.62,152.08,157.16,157.16,156.96,157.41,156.72,155.93,153.47,146.43,145.28,145.2,144.65,143.97,142.78
과산화수소_생산자물가지수(품목별),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,102.78,102.78,102.78,102.78,102.78,107.47,109.42,109.42,109.42,109.42,109.42,109.42,109.42,109.42,112.59,112.59,112.59,112.59,112.59,112.59,107.47,107.47,105.49,105.49,105.49,105.49,106.15,106.15,106.15,106.15,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79,102.79
황산_생산자물가지수(품목별),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,109.14,114.47,125.99,131.04,138.38,138.38,149.07,107.72,100.0,100.0,100.0,100.0,94.1,74.69,74.69,74.69,63.0,63.0,63.0,74.69,74.69,74.69,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,69.34,69.34,75.68,75.68,75.68,75.68,68.76,68.76,68.76,68.76,69.62,69.62,87.72,100.42
탄산칼슘_생산자물가지수(품목별),99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,100.26,100.26,100.26,100.26,100.26,100.26,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,104.3,104.3,104.3,104.3,104.3,104.3,104.3,109.94,109.94,109.94,109.94,113.36,113.36,118.89,118.89,118.89,118.89,118.89,118.89,118.89,118.89,118.89,118.89,118.89,118.89,118.89,118.89,118.89,121.49,121.49,121.49,121.49,121.49,121.49,121.49,121.49,121.49,121.49,121.49,121.49,121.49,121.49,121.49,121.49,121.49,121.49,121.49,121.49,121.49
핵연료_생산자물가지수(품목별),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.71,101.71,101.71,101.71,101.71,101.71,101.71,101.71,101.71,102.15,105.12,105.12,105.12,105.59,105.59,108.88,108.88,108.88,112.8,112.8,112.8,116.93,116.93,116.93,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,115.07,115.07,115.07,115.07,115.07,115.07,115.07,115.07,115.07,115.07
산화아연_생산자물가지수(품목별),105.11,103.62,106.62,111.27,117.53,116.58,114.45,104.29,102.58,102.89,105.82,105.82,102.16,104.79,98.62,92.94,92.32,95.08,94.06,97.3,104.99,106.51,102.98,108.23,110.37,108.83,110.37,113.31,113.18,118.37,117.76,118.98,122.22,124.54,134.35,134.35,140.54,150.13,151.71,165.5,180.83,163.55,160.26,143.4,162.15,152.75,148.96,142.01,144.32,144.32,142.49,142.49,142.49,142.49,116.6,116.73,119.36,124.05,123.8,123.8,126.54,127.9,121.31,124.85,138.04,146.46,141.87,141.87,136.08,136.08,151.84,151.84,158.67,158.67,150.4,150.4,143.14,143.14,137.89,137.89,144.84,144.84,162.73,162.73
분산염료_생산자물가지수(품목별),106.82,105.95,110.41,114.41,116.79,114.56,114.56,111.44,111.44,103.9,103.31,103.31,101.28,101.28,103.73,103.73,102.55,99.37,99.37,99.37,97.77,97.18,97.18,97.18,97.18,98.35,100.94,100.94,100.17,97.48,97.48,99.93,105.52,111.03,111.92,111.92,111.92,112.73,111.09,107.62,107.62,108.46,108.46,108.46,108.46,108.11,107.76,107.76,107.22,107.22,107.22,107.22,106.27,99.82,96.43,91.12,89.28,88.64,88.64,88.64,88.64,88.64,70.08,68.88,68.38,68.38,68.38,68.38,68.38,68.38,68.38,66.99,66.99,66.99,66.99,66.99,66.99,65.91,65.91,65.91,65.91,65.91,65.91,65.91
